created_at,entry_id,field1,field2
2017-03-17 07:47:09 UTC,1034,35.4,22.1
2017-03-17 08:02:09 UTC,1035,36.7,22.3
2017-03-17 08:17:09 UTC,1036,37.5,22.3
2017-03-17 08:32:09 UTC,1037,36.1,22.4
2017-03-17 08:47:09 UTC,1038,36.8,22.5
2017-03-17 09:02:09 UTC,1039,37.2,22.7
2017-03-17 09:17:09 UTC,1040,36.8,22.8
2017-03-17 09:32:09 UTC,1041,36.3,22.7
2017-03-17 09:47:09 UTC,1042,36.1,22.5
2017-03-17 10:02:09 UTC,1043,36.9,22.8
2017-03-17 10:17:09 UTC,1044,37.9,23.0
2017-03-17 10:32:09 UTC,1045,38.6,23.0
2017-03-17 10:47:09 UTC,1046,38.1,23.2
2017-03-17 11:02:09 UTC,1047,38.0,23.2
2017-03-17 11:17:09 UTC,1048,38.4,23.3
2017-03-17 11:32:09 UTC,1049,38.9,23.3
2017-03-17 11:47:09 UTC,1050,38.4,23.4
2017-03-17 12:02:09 UTC,1051,37.8,23.4
2017-03-17 12:17:09 UTC,1052,37.9,23.4
2017-03-17 12:32:09 UTC,1053,38.3,23.5
2017-03-17 12:47:09 UTC,1054,38.2,23.5
2017-03-17 13:02:09 UTC,1055,38.6,23.4
2017-03-17 13:17:09 UTC,1056,38.5,23.3
2017-03-17 13:32:09 UTC,1057,39.0,23.2
2017-03-17 13:47:09 UTC,1058,39.9,23.2
2017-03-17 14:02:09 UTC,1059,39.2,23.1
2017-03-17 14:17:09 UTC,1060,38.1,23.0
2017-03-17 14:32:09 UTC,1061,38.9,23.0
2017-03-17 14:47:09 UTC,1062,39.0,23.0
2017-03-17 15:02:09 UTC,1063,38.9,22.9
2017-03-17 15:17:09 UTC,1064,39.0,22.9
2017-03-17 15:32:09 UTC,1065,38.7,22.8
2017-03-17 15:47:09 UTC,1066,38.5,22.7
2017-03-17 16:02:09 UTC,1067,39.0,22.7
2017-03-17 16:17:09 UTC,1068,39.1,22.6
2017-03-17 16:32:09 UTC,1069,39.2,22.6
2017-03-17 16:47:09 UTC,1070,39.4,22.5
2017-03-17 17:02:09 UTC,1071,39.0,22.5
2017-03-17 17:17:09 UTC,1072,38.7,22.4
2017-03-17 17:32:09 UTC,1073,38.5,22.3
2017-03-17 17:47:09 UTC,1074,38.7,22.2
2017-03-17 18:02:09 UTC,1075,39.0,22.1
2017-03-17 18:17:09 UTC,1076,38.4,22.2
2017-03-17 18:32:09 UTC,1077,37.1,22.6
2017-03-17 18:47:09 UTC,1078,37.0,22.7
2017-03-17 19:02:09 UTC,1079,37.2,22.8
2017-03-17 19:17:09 UTC,1080,37.1,22.9
2017-03-17 19:32:09 UTC,1081,36.5,23.0
2017-03-17 19:47:09 UTC,1082,36.0,23.0
2017-03-17 20:02:09 UTC,1083,37.4,23.0
2017-03-17 20:17:09 UTC,1084,38.4,23.1
2017-03-17 20:32:09 UTC,1085,38.0,23.2
2017-03-17 20:47:09 UTC,1086,36.9,23.0
2017-03-17 21:02:09 UTC,1087,36.3,22.7
2017-03-17 21:17:09 UTC,1088,37.0,22.8
2017-03-17 21:32:09 UTC,1089,37.2,23.0
2017-03-17 21:47:09 UTC,1090,37.4,23.0
2017-03-17 22:02:09 UTC,1091,36.9,23.0
2017-03-17 22:17:09 UTC,1092,36.7,22.9
2017-03-17 22:32:09 UTC,1093,36.9,22.9
2017-03-17 22:47:09 UTC,1094,34.9,22.7
2017-03-17 23:02:09 UTC,1095,35.8,22.4
2017-03-17 23:17:09 UTC,1096,36.1,22.3
2017-03-17 23:32:09 UTC,1097,36.0,22.2
2017-03-17 23:47:09 UTC,1098,36.0,22.1
2017-03-18 00:02:09 UTC,1099,36.0,22.0
2017-03-18 00:17:09 UTC,1100,36.2,22.0
2017-03-18 00:32:09 UTC,1101,36.3,21.9
2017-03-18 00:47:09 UTC,1102,36.3,21.8
2017-03-18 01:02:09 UTC,1103,36.4,21.8
2017-03-18 01:17:09 UTC,1104,36.5,21.7
2017-03-18 01:32:09 UTC,1105,36.4,21.7
2017-03-18 01:47:09 UTC,1106,36.3,21.6
2017-03-18 02:02:09 UTC,1107,36.5,21.6
2017-03-18 02:17:09 UTC,1108,36.5,21.5
2017-03-18 02:32:09 UTC,1109,36.5,21.5
2017-03-18 02:47:09 UTC,1110,36.5,21.5
2017-03-18 03:02:09 UTC,1111,36.4,21.5
2017-03-18 03:17:09 UTC,1112,36.5,21.4
2017-03-18 03:32:09 UTC,1113,36.4,21.4
2017-03-18 03:47:09 UTC,1114,36.5,21.3
2017-03-18 04:02:09 UTC,1115,36.5,21.3
2017-03-18 04:17:09 UTC,1116,36.4,21.3
2017-03-18 04:32:09 UTC,1117,36.4,21.2
2017-03-18 04:47:09 UTC,1118,36.3,21.2
2017-03-18 05:02:09 UTC,1119,36.3,21.2
2017-03-18 05:17:09 UTC,1120,35.4,21.0
2017-03-18 05:32:09 UTC,1121,34.7,21.0
2017-03-18 05:47:09 UTC,1122,33.4,21.3
2017-03-18 06:02:09 UTC,1123,32.9,21.4
2017-03-18 06:17:09 UTC,1124,32.6,21.7
2017-03-18 06:32:09 UTC,1125,34.3,21.9
2017-03-18 06:47:09 UTC,1126,36.7,22.1
2017-03-18 07:02:09 UTC,1127,40.0,22.2
2017-03-18 07:17:09 UTC,1128,41.8,22.4
2017-03-18 07:32:09 UTC,1129,38.9,22.4
2017-03-18 07:47:09 UTC,1130,36.6,22.5
2017-03-18 08:02:09 UTC,1131,38.0,22.6
2017-03-18 08:17:09 UTC,1132,38.2,22.6
2017-03-18 08:32:09 UTC,1133,37.3,22.7
2017-03-18 08:47:09 UTC,1134,37.8,22.7
2017-03-18 09:02:09 UTC,1135,38.2,22.8
2017-03-18 09:17:09 UTC,1136,38.3,22.8
2017-03-18 09:32:09 UTC,1137,37.9,22.9
2017-03-18 09:47:09 UTC,1138,37.6,22.9
2017-03-18 10:02:09 UTC,1139,37.6,23.0
2017-03-18 10:17:09 UTC,1140,38.0,23.0
2017-03-18 10:32:09 UTC,1141,38.4,23.0
2017-03-18 10:47:09 UTC,1142,37.4,23.1
2017-03-18 11:02:09 UTC,1143,37.1,23.1
2017-03-18 11:17:09 UTC,1144,37.6,23.1
2017-03-18 11:32:09 UTC,1145,38.2,23.2
2017-03-18 11:47:09 UTC,1146,38.2,23.2
2017-03-18 12:02:09 UTC,1147,37.6,23.2
2017-03-18 12:17:09 UTC,1148,37.3,23.2
2017-03-18 12:32:09 UTC,1149,37.3,23.2
2017-03-18 12:47:09 UTC,1150,37.1,23.3
2017-03-18 13:02:09 UTC,1151,37.3,23.2
2017-03-18 13:17:09 UTC,1152,37.5,23.3
2017-03-18 13:32:09 UTC,1153,37.2,23.3
2017-03-18 13:47:09 UTC,1154,36.8,23.3
2017-03-18 14:02:09 UTC,1155,36.6,23.3
2017-03-18 14:17:09 UTC,1156,37.2,23.3
2017-03-18 14:32:09 UTC,1157,37.5,23.3
2017-03-18 14:47:09 UTC,1158,37.9,23.1
2017-03-18 15:02:09 UTC,1159,38.3,22.8
2017-03-18 15:17:09 UTC,1160,38.3,22.7
2017-03-18 15:32:09 UTC,1161,38.0,22.7
2017-03-18 15:47:09 UTC,1162,37.4,22.9
2017-03-18 16:02:09 UTC,1163,37.2,23.1
2017-03-18 16:17:09 UTC,1164,37.3,23.1
2017-03-18 16:32:09 UTC,1165,37.4,23.0
2017-03-18 16:47:09 UTC,1166,37.7,22.8
2017-03-18 17:02:09 UTC,1167,37.6,22.9
2017-03-18 17:17:09 UTC,1168,37.2,23.0
2017-03-18 17:32:09 UTC,1169,37.2,23.0
2017-03-18 17:47:09 UTC,1170,37.2,22.9
2017-03-18 18:02:09 UTC,1171,36.8,22.9
2017-03-18 18:17:09 UTC,1172,36.7,23.0
2017-03-18 18:32:09 UTC,1173,37.3,23.0
2017-03-18 18:47:09 UTC,1174,38.0,22.9
2017-03-18 19:02:09 UTC,1175,38.4,23.0
2017-03-18 19:17:09 UTC,1176,38.0,23.0
2017-03-18 19:32:09 UTC,1177,37.4,22.9
2017-03-18 19:47:09 UTC,1178,37.3,22.9
2017-03-18 20:02:09 UTC,1179,38.3,23.0
2017-03-18 20:17:09 UTC,1180,38.5,23.0
2017-03-18 20:32:09 UTC,1181,37.4,23.0
2017-03-18 20:47:09 UTC,1182,37.0,23.0
2017-03-18 21:02:09 UTC,1183,38.1,23.0
2017-03-18 21:17:09 UTC,1184,38.8,23.0
2017-03-18 21:32:09 UTC,1185,37.6,23.0
2017-03-18 21:47:09 UTC,1186,36.9,23.0
2017-03-18 22:02:09 UTC,1187,37.5,23.0
2017-03-18 22:17:09 UTC,1188,38.4,23.0
2017-03-18 22:32:09 UTC,1189,38.4,22.9
2017-03-18 22:47:09 UTC,1190,37.8,22.7
2017-03-18 23:02:09 UTC,1191,38.2,22.5
2017-03-18 23:17:09 UTC,1192,38.4,22.4
2017-03-18 23:32:09 UTC,1193,38.5,22.3
2017-03-18 23:47:09 UTC,1194,38.5,22.2
2017-03-19 00:02:09 UTC,1195,38.6,22.1
2017-03-19 00:17:09 UTC,1196,38.7,22.0
2017-03-19 00:32:09 UTC,1197,38.7,22.0
2017-03-19 00:47:09 UTC,1198,38.7,21.9
2017-03-19 01:02:09 UTC,1199,38.7,21.9
2017-03-19 01:17:09 UTC,1200,38.8,21.8
2017-03-19 01:32:09 UTC,1201,38.8,21.8
2017-03-19 01:47:09 UTC,1202,38.9,21.7
2017-03-19 02:02:09 UTC,1203,38.8,21.7
2017-03-19 02:17:09 UTC,1204,38.9,21.6
2017-03-19 02:32:09 UTC,1205,38.9,21.6
2017-03-19 02:47:09 UTC,1206,38.9,21.5
2017-03-19 03:02:09 UTC,1207,38.9,21.5
2017-03-19 03:17:09 UTC,1208,38.9,21.5
2017-03-19 03:32:09 UTC,1209,38.9,21.5
2017-03-19 03:47:09 UTC,1210,38.9,21.4
2017-03-19 04:02:09 UTC,1211,38.8,21.4
2017-03-19 04:17:09 UTC,1212,38.9,21.4
2017-03-19 04:32:09 UTC,1213,38.9,21.3
2017-03-19 04:47:09 UTC,1214,38.9,21.3
2017-03-19 05:02:09 UTC,1215,38.9,21.3
2017-03-19 05:17:09 UTC,1216,39.1,21.2
2017-03-19 05:32:09 UTC,1217,39.2,21.1
2017-03-19 05:47:09 UTC,1218,38.7,21.3
2017-03-19 06:02:09 UTC,1219,38.6,21.5
2017-03-19 06:17:09 UTC,1220,38.1,21.8
2017-03-19 06:32:09 UTC,1221,39.3,22.0
2017-03-19 06:47:09 UTC,1222,40.2,22.2
2017-03-19 07:02:09 UTC,1223,40.2,22.3
2017-03-19 07:17:09 UTC,1224,40.0,22.4
2017-03-19 07:32:09 UTC,1225,40.2,22.5
2017-03-19 07:47:09 UTC,1226,39.4,22.5
2017-03-19 08:02:09 UTC,1227,38.7,22.6
2017-03-19 08:17:09 UTC,1228,38.6,22.6
2017-03-19 08:32:09 UTC,1229,38.6,22.7
2017-03-19 08:47:09 UTC,1230,38.6,22.8
2017-03-19 09:02:09 UTC,1231,38.8,22.8
2017-03-19 09:17:09 UTC,1232,39.0,22.8
2017-03-19 09:32:09 UTC,1233,39.1,22.9
2017-03-19 09:47:09 UTC,1234,39.3,23.0
2017-03-19 10:02:09 UTC,1235,39.4,23.0
2017-03-19 10:17:09 UTC,1236,39.5,23.1
2017-03-19 10:32:09 UTC,1237,39.7,23.1
2017-03-19 10:47:09 UTC,1238,39.8,23.2
2017-03-19 11:02:09 UTC,1239,39.8,23.2
2017-03-19 11:17:09 UTC,1240,40.0,23.2
2017-03-19 11:32:09 UTC,1241,40.0,23.3
2017-03-19 11:47:09 UTC,1242,40.0,23.3
2017-03-19 12:02:09 UTC,1243,40.3,23.4
2017-03-19 12:17:09 UTC,1244,40.2,23.4
2017-03-19 12:32:09 UTC,1245,39.9,23.4
2017-03-19 12:47:09 UTC,1246,39.7,23.5
2017-03-19 13:02:09 UTC,1247,39.8,23.5
2017-03-19 13:17:09 UTC,1248,40.4,23.3
2017-03-19 13:32:09 UTC,1249,41.1,23.1
2017-03-19 13:47:09 UTC,1250,41.4,23.0
2017-03-19 14:02:09 UTC,1251,41.7,22.9
2017-03-19 14:17:09 UTC,1252,41.8,22.8
2017-03-19 14:32:09 UTC,1253,41.8,22.7
2017-03-19 14:47:09 UTC,1254,41.7,22.6
2017-03-19 15:02:09 UTC,1255,41.6,22.5
2017-03-19 15:17:09 UTC,1256,41.8,22.5
2017-03-19 15:32:09 UTC,1257,41.4,22.7
2017-03-19 15:47:09 UTC,1258,40.8,22.9
2017-03-19 16:02:09 UTC,1259,40.6,23.0
2017-03-19 16:17:09 UTC,1260,40.3,23.1
2017-03-19 16:32:09 UTC,1261,40.0,23.1
2017-03-19 16:47:09 UTC,1262,39.6,23.0
2017-03-19 17:02:09 UTC,1263,39.6,22.8
2017-03-19 17:17:09 UTC,1264,39.5,22.8
2017-03-19 17:32:09 UTC,1265,39.2,22.9
2017-03-19 17:47:09 UTC,1266,38.8,23.0
2017-03-19 18:02:09 UTC,1267,38.8,23.0
2017-03-19 18:17:09 UTC,1268,38.8,22.8
2017-03-19 18:32:09 UTC,1269,38.5,22.9
2017-03-19 18:47:09 UTC,1270,37.9,22.9
2017-03-19 19:02:09 UTC,1271,37.5,23.0
2017-03-19 19:17:09 UTC,1272,36.9,22.9
2017-03-19 19:32:09 UTC,1273,36.2,22.9
2017-03-19 19:47:09 UTC,1274,35.5,22.9
2017-03-19 20:02:09 UTC,1275,35.1,22.9
2017-03-19 20:17:09 UTC,1276,35.3,22.9
2017-03-19 20:32:09 UTC,1277,36.7,23.0
2017-03-19 20:47:09 UTC,1278,38.7,23.1
2017-03-19 21:02:09 UTC,1279,38.8,23.0
2017-03-19 21:17:09 UTC,1280,36.6,22.9
2017-03-19 21:32:09 UTC,1281,36.7,23.0
2017-03-19 21:47:09 UTC,1282,37.9,23.0
2017-03-19 22:02:09 UTC,1283,37.6,23.1
2017-03-19 22:17:09 UTC,1284,37.3,23.0
2017-03-19 22:32:09 UTC,1285,37.8,22.9
2017-03-19 22:47:09 UTC,1286,36.5,22.7
2017-03-19 23:02:09 UTC,1287,37.0,22.6
2017-03-19 23:17:09 UTC,1288,37.4,22.4
2017-03-19 23:32:09 UTC,1289,37.5,22.3
2017-03-19 23:47:09 UTC,1290,37.6,22.2
2017-03-20 00:02:09 UTC,1291,37.4,22.2
2017-03-20 00:17:09 UTC,1292,37.4,22.1
2017-03-20 00:32:09 UTC,1293,37.3,22.1
2017-03-20 00:47:09 UTC,1294,37.3,22.0
2017-03-20 01:02:09 UTC,1295,37.5,21.9
2017-03-20 01:17:09 UTC,1296,37.6,21.9
2017-03-20 01:32:09 UTC,1297,37.6,21.8
2017-03-20 01:47:09 UTC,1298,37.6,21.8
2017-03-20 02:02:09 UTC,1299,37.8,21.8
2017-03-20 02:17:09 UTC,1300,37.8,21.7
2017-03-20 02:32:09 UTC,1301,37.9,21.7
2017-03-20 02:47:09 UTC,1302,37.9,21.6
2017-03-20 03:02:09 UTC,1303,37.9,21.6
2017-03-20 03:17:09 UTC,1304,38.1,21.6
2017-03-20 03:32:09 UTC,1305,38.1,21.5
2017-03-20 03:47:09 UTC,1306,38.1,21.5
2017-03-20 04:02:09 UTC,1307,38.2,21.5
2017-03-20 04:17:09 UTC,1308,38.1,21.4
2017-03-20 04:32:09 UTC,1309,38.1,21.4
2017-03-20 04:47:09 UTC,1310,38.1,21.4
2017-03-20 05:02:09 UTC,1311,38.1,21.4
2017-03-20 05:17:09 UTC,1312,38.1,21.3
2017-03-20 05:32:09 UTC,1313,38.1,21.3
2017-03-20 05:47:09 UTC,1314,37.9,21.3
2017-03-20 06:02:09 UTC,1315,37.5,21.5
2017-03-20 06:17:09 UTC,1316,36.7,21.9
2017-03-20 06:32:09 UTC,1317,38.2,22.1
2017-03-20 06:47:09 UTC,1318,40.0,22.2
2017-03-20 07:02:09 UTC,1319,42.8,22.3
2017-03-20 07:17:09 UTC,1320,39.5,22.3
2017-03-20 07:32:09 UTC,1321,37.8,22.4
2017-03-20 07:47:09 UTC,1322,39.1,22.5
2017-03-20 08:02:09 UTC,1323,39.2,22.7
2017-03-20 08:17:09 UTC,1324,38.0,22.8
2017-03-20 08:32:09 UTC,1325,38.3,22.7
2017-03-20 08:47:09 UTC,1326,38.3,22.6
2017-03-20 09:02:09 UTC,1327,38.4,22.6
2017-03-20 09:17:09 UTC,1328,38.0,22.6
2017-03-20 09:32:09 UTC,1329,37.5,22.6
2017-03-20 09:47:09 UTC,1330,38.0,22.5
2017-03-20 10:02:09 UTC,1331,37.9,23.0
2017-03-20 10:17:09 UTC,1332,37.9,23.1
2017-03-20 10:32:09 UTC,1333,37.7,23.3
2017-03-20 10:47:09 UTC,1334,38.0,23.3
2017-03-20 11:02:09 UTC,1335,37.9,23.4
2017-03-20 11:17:09 UTC,1336,37.2,23.5
2017-03-20 11:32:09 UTC,1337,36.7,23.7
2017-03-20 11:47:09 UTC,1338,37.2,23.5
2017-03-20 12:02:09 UTC,1339,37.6,23.5
2017-03-20 12:17:09 UTC,1340,38.3,23.4
2017-03-20 12:32:09 UTC,1341,38.4,23.3
2017-03-20 12:47:09 UTC,1342,39.3,23.2
2017-03-20 13:02:09 UTC,1343,38.9,23.2
2017-03-20 13:17:09 UTC,1344,38.7,23.1
2017-03-20 13:32:09 UTC,1345,39.7,23.1
2017-03-20 13:47:09 UTC,1346,40.3,22.9
2017-03-20 14:02:09 UTC,1347,40.8,22.9
2017-03-20 14:17:09 UTC,1348,40.8,22.9
2017-03-20 14:32:09 UTC,1349,40.6,22.8
2017-03-20 14:47:09 UTC,1350,40.0,22.8
2017-03-20 15:02:09 UTC,1351,38.2,22.5
2017-03-20 15:17:09 UTC,1352,38.1,22.3
2017-03-20 15:32:09 UTC,1353,37.6,22.2
2017-03-20 15:47:09 UTC,1354,38.3,22.4
2017-03-20 16:02:09 UTC,1355,38.3,22.5
2017-03-20 16:17:09 UTC,1356,37.6,22.5
2017-03-20 16:32:09 UTC,1357,37.3,22.5
2017-03-20 16:47:09 UTC,1358,36.7,22.5
2017-03-20 17:02:09 UTC,1359,36.7,22.5
2017-03-20 17:17:09 UTC,1360,36.9,22.5
2017-03-20 17:32:09 UTC,1361,37.6,22.4
2017-03-20 17:47:09 UTC,1362,40.9,22.4
2017-03-20 18:02:09 UTC,1363,41.7,22.4
2017-03-20 18:17:09 UTC,1364,39.3,22.3
2017-03-20 18:32:09 UTC,1365,38.4,22.2
2017-03-20 18:47:09 UTC,1366,38.1,22.5
2017-03-20 19:02:09 UTC,1367,38.4,22.7
2017-03-20 19:17:09 UTC,1368,37.5,22.8
2017-03-20 19:32:09 UTC,1369,37.2,22.9
2017-03-20 19:47:09 UTC,1370,37.4,22.9
2017-03-20 20:02:09 UTC,1371,37.6,23.0
2017-03-20 20:17:09 UTC,1372,37.7,23.0
2017-03-20 20:32:09 UTC,1373,37.6,22.9
2017-03-20 20:47:09 UTC,1374,37.9,22.7
2017-03-20 21:02:09 UTC,1375,37.5,22.8
2017-03-20 21:17:09 UTC,1376,37.2,22.9
2017-03-20 21:32:09 UTC,1377,37.0,22.9
2017-03-20 21:47:09 UTC,1378,37.3,22.8
2017-03-20 22:02:09 UTC,1379,37.6,22.8
2017-03-20 22:17:09 UTC,1380,37.5,22.8
2017-03-20 22:32:09 UTC,1381,37.4,22.8
2017-03-20 22:47:09 UTC,1382,36.5,22.6
2017-03-20 23:02:09 UTC,1383,37.8,22.7
2017-03-20 23:17:09 UTC,1384,38.0,22.4
2017-03-20 23:32:09 UTC,1385,38.0,22.3
2017-03-20 23:47:09 UTC,1386,38.1,22.2
2017-03-21 00:02:09 UTC,1387,38.2,22.2
2017-03-21 00:17:09 UTC,1388,38.3,22.1
2017-03-21 00:32:09 UTC,1389,38.3,22.1
2017-03-21 00:47:09 UTC,1390,38.3,22.0
2017-03-21 01:02:09 UTC,1391,38.4,22.0
2017-03-21 01:17:09 UTC,1392,38.4,21.9
2017-03-21 01:32:09 UTC,1393,38.4,21.9
2017-03-21 01:47:09 UTC,1394,38.5,21.8
2017-03-21 02:02:09 UTC,1395,38.4,21.8
2017-03-21 02:17:09 UTC,1396,38.5,21.8
2017-03-21 02:32:09 UTC,1397,38.4,21.7
2017-03-21 02:47:09 UTC,1398,38.4,21.7
2017-03-21 03:02:09 UTC,1399,38.4,21.7
2017-03-21 03:17:09 UTC,1400,38.4,21.6
2017-03-21 03:32:09 UTC,1401,38.5,21.6
2017-03-21 03:47:09 UTC,1402,38.5,21.6
2017-03-21 04:02:09 UTC,1403,38.5,21.6
2017-03-21 04:17:09 UTC,1404,38.4,21.5
2017-03-21 04:32:09 UTC,1405,38.4,21.5
2017-03-21 04:47:09 UTC,1406,38.4,21.5
2017-03-21 05:02:09 UTC,1407,38.5,21.4
2017-03-21 05:17:09 UTC,1408,37.8,21.4
2017-03-21 05:32:09 UTC,1409,37.4,21.3
2017-03-21 05:47:09 UTC,1410,37.1,21.3
2017-03-21 06:02:09 UTC,1411,36.9,21.3
2017-03-21 06:17:09 UTC,1412,35.6,21.8
2017-03-21 06:32:09 UTC,1413,37.2,21.9
2017-03-21 06:47:09 UTC,1414,39.6,22.0
2017-03-21 07:02:09 UTC,1415,42.0,22.2
2017-03-21 07:17:09 UTC,1416,39.4,22.2
2017-03-21 07:32:09 UTC,1417,38.8,22.5
2017-03-21 07:47:09 UTC,1418,38.6,22.7
2017-03-21 08:02:09 UTC,1419,38.4,22.8
2017-03-21 08:17:09 UTC,1420,39.6,22.7
2017-03-21 08:32:09 UTC,1421,40.1,22.8
2017-03-21 08:47:09 UTC,1422,40.1,22.8
2017-03-21 09:02:09 UTC,1423,39.5,22.7
2017-03-21 09:17:09 UTC,1424,39.2,22.6
2017-03-21 09:32:09 UTC,1425,39.1,22.6
2017-03-21 09:47:09 UTC,1426,38.7,22.6
2017-03-21 10:02:09 UTC,1427,39.1,22.6
2017-03-21 10:17:09 UTC,1428,38.9,22.6
2017-03-21 10:32:09 UTC,1429,39.1,22.7
2017-03-21 10:47:09 UTC,1430,39.1,22.7
2017-03-21 11:02:09 UTC,1431,39.6,22.9
2017-03-21 11:17:09 UTC,1432,39.8,23.1
2017-03-21 11:32:09 UTC,1433,40.0,23.2
2017-03-21 11:47:09 UTC,1434,39.8,23.2
2017-03-21 12:02:09 UTC,1435,39.4,23.2
2017-03-21 12:17:09 UTC,1436,39.4,23.3
2017-03-21 12:32:09 UTC,1437,40.2,23.3
2017-03-21 12:47:09 UTC,1438,39.5,23.3
2017-03-21 13:02:09 UTC,1439,40.0,23.5
2017-03-21 13:17:09 UTC,1440,37.8,23.7
2017-03-21 13:32:09 UTC,1441,37.1,23.8
2017-03-21 13:47:09 UTC,1442,36.6,23.6
2017-03-21 14:02:09 UTC,1443,37.0,23.4
2017-03-21 14:17:09 UTC,1444,36.9,23.4
2017-03-21 14:32:09 UTC,1445,37.0,23.3
2017-03-21 14:47:09 UTC,1446,38.4,23.3
2017-03-21 15:02:09 UTC,1447,40.9,23.3
2017-03-21 15:17:09 UTC,1448,39.8,23.2
2017-03-21 15:32:09 UTC,1449,38.7,23.1
2017-03-21 15:47:09 UTC,1450,38.8,23.1
2017-03-21 16:02:09 UTC,1451,40.1,23.1
2017-03-21 16:17:09 UTC,1452,40.1,23.1
2017-03-21 16:32:09 UTC,1453,39.9,23.0
2017-03-21 16:47:09 UTC,1454,39.5,22.9
2017-03-21 17:02:09 UTC,1455,39.3,22.9
2017-03-21 17:17:09 UTC,1456,39.3,22.8
2017-03-21 17:32:09 UTC,1457,39.5,22.8
2017-03-21 17:47:09 UTC,1458,39.5,22.7
2017-03-21 18:02:09 UTC,1459,39.3,22.7
2017-03-21 18:17:09 UTC,1460,39.0,22.6
2017-03-21 18:32:09 UTC,1461,39.3,22.5
2017-03-21 18:47:09 UTC,1462,39.2,22.4
2017-03-21 19:02:09 UTC,1463,39.4,22.4
2017-03-21 19:17:09 UTC,1464,39.8,22.3
2017-03-21 19:32:09 UTC,1465,39.0,22.2
2017-03-21 19:47:09 UTC,1466,38.3,22.2
2017-03-21 20:02:09 UTC,1467,39.5,22.1
2017-03-21 20:17:09 UTC,1468,39.8,22.1
2017-03-21 20:32:09 UTC,1469,39.3,22.0
2017-03-21 20:47:09 UTC,1470,39.3,21.9
2017-03-21 21:02:09 UTC,1471,39.9,22.0
2017-03-21 21:17:09 UTC,1472,39.8,22.2
2017-03-21 21:32:09 UTC,1473,37.5,22.6
2017-03-21 21:47:09 UTC,1474,37.5,22.9
2017-03-21 22:02:09 UTC,1475,37.6,23.1
2017-03-21 22:17:09 UTC,1476,36.9,23.0
2017-03-21 22:32:09 UTC,1477,36.8,23.1
2017-03-21 22:47:09 UTC,1478,35.8,22.8
2017-03-21 23:02:09 UTC,1479,36.7,22.5
2017-03-21 23:17:09 UTC,1480,37.1,22.4
2017-03-21 23:32:09 UTC,1481,37.2,22.3
2017-03-21 23:47:09 UTC,1482,37.4,22.2
2017-03-22 00:02:09 UTC,1483,37.5,22.1
2017-03-22 00:17:09 UTC,1484,37.5,22.0
2017-03-22 00:32:09 UTC,1485,37.5,22.0
2017-03-22 00:47:09 UTC,1486,37.6,21.9
2017-03-22 01:02:09 UTC,1487,37.6,21.8
2017-03-22 01:17:09 UTC,1488,37.6,21.8
2017-03-22 01:32:09 UTC,1489,37.7,21.8
2017-03-22 01:47:09 UTC,1490,37.6,21.7
2017-03-22 02:02:09 UTC,1491,37.6,21.6
2017-03-22 02:17:09 UTC,1492,37.6,21.6
2017-03-22 02:32:09 UTC,1493,37.7,21.6
2017-03-22 02:47:09 UTC,1494,37.6,21.5
2017-03-22 03:02:09 UTC,1495,37.5,21.5
2017-03-22 03:17:09 UTC,1496,37.5,21.5
2017-03-22 03:32:09 UTC,1497,37.5,21.4
2017-03-22 03:47:09 UTC,1498,37.4,21.4
2017-03-22 04:02:09 UTC,1499,37.3,21.4
2017-03-22 04:17:09 UTC,1500,37.4,21.3
2017-03-22 04:32:09 UTC,1501,37.2,21.3
2017-03-22 04:47:09 UTC,1502,37.2,21.3
2017-03-22 05:02:09 UTC,1503,37.1,21.2
2017-03-22 05:17:09 UTC,1504,34.9,21.1
2017-03-22 05:32:09 UTC,1505,33.5,21.0
2017-03-22 05:47:09 UTC,1506,31.4,21.3
2017-03-22 06:02:09 UTC,1507,31.3,21.4
2017-03-22 06:17:09 UTC,1508,29.6,21.6
2017-03-22 06:32:09 UTC,1509,31.9,22.0
2017-03-22 06:47:09 UTC,1510,34.2,22.3
2017-03-22 07:02:09 UTC,1511,35.6,22.0
2017-03-22 07:17:09 UTC,1512,39.2,22.4
2017-03-22 07:32:09 UTC,1513,39.0,22.6
2017-03-22 07:47:09 UTC,1514,36.0,22.8
2017-03-22 08:02:09 UTC,1515,35.7,22.6
2017-03-22 08:17:09 UTC,1516,31.8,22.1
2017-03-22 08:32:09 UTC,1517,31.6,22.0
2017-03-22 08:47:09 UTC,1518,29.7,22.1
2017-03-22 09:02:09 UTC,1519,29.8,22.4
2017-03-22 09:17:09 UTC,1520,30.4,22.6
2017-03-22 09:32:09 UTC,1521,29.8,22.6
2017-03-22 09:47:09 UTC,1522,30.4,22.7
2017-03-22 10:02:09 UTC,1523,30.3,22.3
2017-03-22 10:17:09 UTC,1524,30.2,22.1
2017-03-22 10:32:09 UTC,1525,33.9,22.5
2017-03-22 10:47:09 UTC,1526,35.0,22.9
2017-03-22 11:02:09 UTC,1527,35.4,23.0
2017-03-22 11:17:09 UTC,1528,33.2,23.1
2017-03-22 11:32:09 UTC,1529,32.7,23.3
2017-03-22 11:47:09 UTC,1530,34.5,23.5
2017-03-22 12:02:09 UTC,1531,34.2,23.4
2017-03-22 12:17:09 UTC,1532,32.7,23.3
